file,type,length,modification,result
004071,Latin America,10,echo,"{""cost_time"":0.64999985694885,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:46:59"",""custom_files"":[{""db_end_time_offset_ms"":9420,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9420,""play_offset_ms"":10220,""title"":""004071.mp3.db"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""acrid"":""d9baa9b2fb449b13a27214fb73607e14"",""db_begin_time_offset_ms"":0,""score"":100,""bucket_id"":""22150"",""Genre"":""Latin America"",""Artist"":""Pistolera"",""Title"":""Mentirosas"",""duration_ms"":29700,""Comment"":"""",""Track Number"":""""}]}}
"
004071,Latin America,10,band,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.9099998474121,""metadata"":{""timestamp_utc"":""2024-06-11 22:47:01"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9420,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9420,""play_offset_ms"":9680,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Title"":""Mentirosas"",""Artist"":""Pistolera"",""bucket_id"":""22150"",""duration_ms"":29700,""Track Number"":"""",""Genre"":""Latin America"",""acrid"":""d9baa9b2fb449b13a27214fb73607e14"",""title"":""004071.mp3.db"",""Comment"":""""}]},""result_type"":0}
"
004071,Latin America,10,chorus,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:47:03"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9260,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9260,""play_offset_ms"":9740,""Genre"":""Latin America"",""score"":100,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""title"":""004071.mp3.db"",""Artist"":""Pistolera"",""Track Number"":"""",""Comment"":"""",""acrid"":""d9baa9b2fb449b13a27214fb73607e14"",""Title"":""Mentirosas"",""bucket_id"":""22150"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.71399998664856,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004072,Latin America,10,flanger,"{""cost_time"":1.6219999790192,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9140,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9140,""play_offset_ms"":9660,""acrid"":""3fe1626fe3956dd4f0d95bf7518326e0"",""Title"":""Tatuaje"",""Artist"":""Pistolera"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""score"":100,""title"":""004072.mp3.db"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""bucket_id"":""22150"",""duration_ms"":29740,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:47:06""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004072,Latin America,10,echo,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:47:07"",""custom_files"":[{""acrid"":""3fe1626fe3956dd4f0d95bf7518326e0"",""db_end_time_offset_ms"":9500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9500,""play_offset_ms"":10220,""Title"":""Tatuaje"",""score"":100,""Artist"":""Pistolera"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""title"":""004072.mp3.db"",""db_begin_time_offset_ms"":0,""bucket_id"":""22150"",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.79800009727478,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004072,Latin America,10,band,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:47:08"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9140,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9140,""play_offset_ms"":9640,""score"":100,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Genre"":""Latin America"",""title"":""004072.mp3.db"",""bucket_id"":""22150"",""Artist"":""Pistolera"",""acrid"":""3fe1626fe3956dd4f0d95bf7518326e0"",""Title"":""Tatuaje"",""Comment"":"""",""Track Number"":"""",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.74000000953674,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004072,Latin America,10,chorus,"{""cost_time"":0.74000000953674,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:47:10"",""custom_files"":[{""db_end_time_offset_ms"":9120,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9120,""play_offset_ms"":9660,""Comment"":"""",""title"":""004072.mp3.db"",""Genre"":""Latin America"",""acrid"":""3fe1626fe3956dd4f0d95bf7518326e0"",""score"":100,""duration_ms"":29740,""bucket_id"":""22150"",""Title"":""Tatuaje"",""Artist"":""Pistolera"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Track Number"":"""",""db_begin_time_offset_ms"":0}]}}
"
004073,Latin America,10,flanger,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":2.7279999256134,""metadata"":{""timestamp_utc"":""2024-06-11 22:47:14"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9420,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9420,""play_offset_ms"":9660,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Title"":""Policia"",""bucket_id"":""22150"",""duration_ms"":29700,""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""title"":""004073.mp3.db"",""Artist"":""Pistolera"",""acrid"":""f14242a49fadd3def192b67e0ee80e40""}]},""result_type"":0}
"
004073,Latin America,10,echo,"{""cost_time"":4.1429998874664,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9440,""play_offset_ms"":10180,""Track Number"":"""",""Genre"":""Latin America"",""acrid"":""f14242a49fadd3def192b67e0ee80e40"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""score"":100,""title"":""004073.mp3.db"",""Comment"":"""",""Artist"":""Pistolera"",""bucket_id"":""22150"",""duration_ms"":29700,""Title"":""Policia"",""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:47:19""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004073,Latin America,10,band,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:47:20"",""custom_files"":[{""Title"":""Policia"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Artist"":""Pistolera"",""title"":""004073.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""sample_begin_time_offset_ms"":0,""acrid"":""f14242a49fadd3def192b67e0ee80e40"",""play_offset_ms"":9680,""score"":100,""bucket_id"":""22150"",""duration_ms"":29700,""db_end_time_offset_ms"":9480,""db_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9480}]},""cost_time"":1.1770000457764}
"
004073,Latin America,10,chorus,"{""cost_time"":1.75,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9060,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9060,""play_offset_ms"":9700,""acrid"":""f14242a49fadd3def192b67e0ee80e40"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Track Number"":"""",""Genre"":""Latin America"",""score"":100,""Comment"":"""",""title"":""004073.mp3.db"",""Artist"":""Pistolera"",""Title"":""Policia"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:47:22""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004074,Latin America,10,flanger,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.3540000915527,""metadata"":{""custom_files"":[{""acrid"":""48b4b8394eb96a3788e0d1cdc507b6d7"",""Title"":""Vieja"",""Artist"":""Pistolera"",""bucket_id"":""22150"",""duration_ms"":29700,""Track Number"":"""",""Genre"":""Latin America"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9220,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9220,""play_offset_ms"":9680,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""score"":100,""Comment"":"""",""title"":""004074.mp3.db""}],""timestamp_utc"":""2024-06-11 22:47:25""}}
"
004074,Latin America,10,echo,"{""cost_time"":1.9249999523163,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9400,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9400,""play_offset_ms"":10200,""Title"":""Vieja"",""Artist"":""Pistolera"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""score"":100,""title"":""004074.mp3.db"",""acrid"":""48b4b8394eb96a3788e0d1cdc507b6d7"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:47:28""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004074,Latin America,10,band,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:47:29"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9200,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9200,""play_offset_ms"":9680,""score"":100,""Artist"":""Pistolera"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""title"":""004074.mp3.db"",""acrid"":""48b4b8394eb96a3788e0d1cdc507b6d7"",""Title"":""Vieja"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""bucket_id"":""22150"",""duration_ms"":29700}]},""cost_time"":0.73899984359741,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004074,Latin America,10,chorus,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":2.9249999523163,""metadata"":{""custom_files"":[{""acrid"":""48b4b8394eb96a3788e0d1cdc507b6d7"",""bucket_id"":""22150"",""duration_ms"":29700,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9140,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9140,""play_offset_ms"":9720,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Title"":""Vieja"",""Artist"":""Pistolera"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""title"":""004074.mp3.db""}],""timestamp_utc"":""2024-06-11 22:47:32""}}
"
004075,Latin America,10,flanger,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 22:47:36"",""custom_files"":[{""Title"":""Un Momento"",""Artist"":""Pistolera"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""db_end_time_offset_ms"":9540,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9540,""play_offset_ms"":9640,""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""d3666cde4549150fa27b71caee9e7fbc"",""title"":""004075.mp3.db"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""db_begin_time_offset_ms"":0,""score"":100}]},""result_type"":0,""cost_time"":1.7409999370575}
"
004075,Latin America,10,echo,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:47:37"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9580,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9580,""play_offset_ms"":10200,""score"":100,""Title"":""Un Momento"",""Artist"":""Pistolera"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""title"":""004075.mp3.db"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""acrid"":""d3666cde4549150fa27b71caee9e7fbc"",""bucket_id"":""22150"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.74799990653992,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004075,Latin America,10,band,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:47:38"",""custom_files"":[{""Track Number"":"""",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9600,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9600,""play_offset_ms"":9680,""score"":100,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""title"":""004075.mp3.db"",""Genre"":""Latin America"",""Title"":""Un Momento"",""acrid"":""d3666cde4549150fa27b71caee9e7fbc"",""Artist"":""Pistolera"",""Comment"":"""",""bucket_id"":""22150"",""duration_ms"":29700}]},""cost_time"":0.74000000953674,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004075,Latin America,10,chorus,"{""cost_time"":1.9930000305176,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9140,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9140,""play_offset_ms"":9700,""acrid"":""d3666cde4549150fa27b71caee9e7fbc"",""Title"":""Un Momento"",""Artist"":""Pistolera"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""score"":100,""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""title"":""004075.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:47:41""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004076,Latin America,10,flanger,"{""cost_time"":1.6549999713898,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9380,""play_offset_ms"":9680,""acrid"":""2ed2d6b5b08a434a306d9f6faf2c5b68"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Title"":""No te Olvidare"",""bucket_id"":""22150"",""Artist"":""Pistolera"",""score"":100,""title"":""004076.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:47:44""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004076,Latin America,10,echo,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.7000000476837,""metadata"":{""custom_files"":[{""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""acrid"":""2ed2d6b5b08a434a306d9f6faf2c5b68"",""bucket_id"":""22150"",""duration_ms"":29700,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9400,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9400,""play_offset_ms"":10220,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Title"":""No te Olvidare"",""Artist"":""Pistolera"",""title"":""004076.mp3.db""}],""timestamp_utc"":""2024-06-11 22:47:46""}}
"
004076,Latin America,10,band,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:47:47"",""custom_files"":[{""acrid"":""2ed2d6b5b08a434a306d9f6faf2c5b68"",""db_end_time_offset_ms"":9400,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9400,""play_offset_ms"":9680,""Comment"":"""",""Track Number"":"""",""score"":100,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""title"":""004076.mp3.db"",""db_begin_time_offset_ms"":0,""Genre"":""Latin America"",""Title"":""No te Olvidare"",""Artist"":""Pistolera"",""bucket_id"":""22150"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.62800002098083,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004076,Latin America,10,chorus,"{""cost_time"":0.72300004959106,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:47:48"",""custom_files"":[{""db_end_time_offset_ms"":9080,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9080,""play_offset_ms"":9740,""Title"":""No te Olvidare"",""Artist"":""Pistolera"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""acrid"":""2ed2d6b5b08a434a306d9f6faf2c5b68"",""score"":100,""duration_ms"":29700,""bucket_id"":""22150"",""title"":""004076.mp3.db"",""db_begin_time_offset_ms"":0}]}}
"
004077,Latin America,10,flanger,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.3469998836517,""metadata"":{""custom_files"":[{""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""acrid"":""153e3db484958c86ff964339dbb73bc0"",""bucket_id"":""22150"",""duration_ms"":29700,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9440,""play_offset_ms"":9640,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Title"":""Algo Pa que te Olvides"",""Artist"":""Pistolera"",""title"":""004077.mp3.db""}],""timestamp_utc"":""2024-06-11 22:47:51""}}
"
004077,Latin America,10,echo,"{""cost_time"":1.6749999523163,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9580,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9580,""play_offset_ms"":10180,""acrid"":""153e3db484958c86ff964339dbb73bc0"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Track Number"":"""",""db_begin_time_offset_ms"":0,""score"":100,""Title"":""Algo Pa que te Olvides"",""title"":""004077.mp3.db"",""Artist"":""Pistolera"",""Genre"":""Latin America"",""bucket_id"":""22150"",""duration_ms"":29700,""Comment"":""""}],""timestamp_utc"":""2024-06-11 22:47:54""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004077,Latin America,10,band,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 22:47:57"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9460,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9460,""play_offset_ms"":9640,""Title"":""Algo Pa que te Olvides"",""Artist"":""Pistolera"",""bucket_id"":""22150"",""duration_ms"":29700,""Track Number"":"""",""Genre"":""Latin America"",""acrid"":""153e3db484958c86ff964339dbb73bc0"",""title"":""004077.mp3.db"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Comment"":""""}]},""result_type"":0,""cost_time"":2.7590000629425}
"
004077,Latin America,10,chorus,"{""cost_time"":1.8949999809265,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9380,""play_offset_ms"":9680,""Title"":""Algo Pa que te Olvides"",""Artist"":""Pistolera"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""score"":100,""title"":""004077.mp3.db"",""acrid"":""153e3db484958c86ff964339dbb73bc0"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:47:59""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004078,Latin America,10,flanger,"{""cost_time"":1.180999994278,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9200,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9200,""play_offset_ms"":9680,""acrid"":""7800c9923af0d5f58099f70957a605aa"",""Title"":""No Suspires"",""Artist"":""Pistolera"",""bucket_id"":""22150"",""score"":100,""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""title"":""004078.mp3.db"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:48:02""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004078,Latin America,10,echo,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.4800000190735,""metadata"":{""timestamp_utc"":""2024-06-11 22:48:04"",""custom_files"":[{""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9480,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9480,""play_offset_ms"":10200,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""7800c9923af0d5f58099f70957a605aa"",""title"":""004078.mp3.db"",""Artist"":""Pistolera"",""Title"":""No Suspires""}]},""result_type"":0}
"
004078,Latin America,10,band,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:48:05"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9200,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9200,""play_offset_ms"":9680,""score"":100,""Title"":""No Suspires"",""Artist"":""Pistolera"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""title"":""004078.mp3.db"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""acrid"":""7800c9923af0d5f58099f70957a605aa"",""bucket_id"":""22150"",""duration_ms"":29700}]},""cost_time"":0.77699995040894,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004078,Latin America,10,chorus,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 22:48:08"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9140,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9140,""play_offset_ms"":9720,""Title"":""No Suspires"",""Artist"":""Pistolera"",""bucket_id"":""22150"",""duration_ms"":29700,""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""title"":""004078.mp3.db"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""acrid"":""7800c9923af0d5f58099f70957a605aa""}]},""result_type"":0,""cost_time"":2.3079998493195}
"
004079,Latin America,10,flanger,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":2.4039998054504,""metadata"":{""timestamp_utc"":""2024-06-11 22:48:12"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9520,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9520,""play_offset_ms"":9660,""Comment"":"""",""Track Number"":"""",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""ee838491f77f115771e885cb67fa67c2"",""title"":""004079.mp3.db"",""Title"":""Extranjero"",""Artist"":""Pistolera"",""Genre"":""Latin America""}]},""result_type"":0}
"
004079,Latin America,10,echo,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:48:13"",""custom_files"":[{""acrid"":""ee838491f77f115771e885cb67fa67c2"",""db_end_time_offset_ms"":9520,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9520,""play_offset_ms"":10200,""score"":100,""Title"":""Extranjero"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Artist"":""Pistolera"",""title"":""004079.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""db_begin_time_offset_ms"":0,""bucket_id"":""22150"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.82100009918213,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004079,Latin America,10,band,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":2.300999879837,""metadata"":{""timestamp_utc"":""2024-06-11 22:48:16"",""custom_files"":[{""Title"":""Extranjero"",""Artist"":""Pistolera"",""score"":100,""db_begin_time_offset_ms"":0,""Track Number"":"""",""Genre"":""Latin America"",""sample_end_time_offset_ms"":9520,""play_offset_ms"":9680,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""bucket_id"":""22150"",""duration_ms"":29700,""acrid"":""ee838491f77f115771e885cb67fa67c2"",""title"":""004079.mp3.db"",""Comment"":"""",""sample_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9520}]},""result_type"":0}
"
004079,Latin America,10,chorus,"{""cost_time"":2.925999879837,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9600,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9600,""play_offset_ms"":9720,""acrid"":""ee838491f77f115771e885cb67fa67c2"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""Track Number"":"""",""db_begin_time_offset_ms"":0,""score"":100,""bucket_id"":""22150"",""title"":""004079.mp3.db"",""Title"":""Extranjero"",""Genre"":""Latin America"",""Artist"":""Pistolera"",""duration_ms"":29700,""Comment"":""""}],""timestamp_utc"":""2024-06-11 22:48:19""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
004080,Latin America,10,flanger,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.6240000724792,""metadata"":{""custom_files"":[{""acrid"":""9b8a5008e108886925c5724492d05364"",""bucket_id"":""22150"",""duration_ms"":29740,""Artist"":""Pistolera"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9160,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9160,""play_offset_ms"":9620,""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""score"":100,""title"":""004080.mp3.db"",""Title"":""Cazador"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America""}],""timestamp_utc"":""2024-06-11 22:48:22""}}
"
004080,Latin America,10,echo,"{""cost_time"":2.8830001354218,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9460,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9460,""play_offset_ms"":10180,""Title"":""Cazador"",""Artist"":""Pistolera"",""acrid"":""9b8a5008e108886925c5724492d05364"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin America"",""Album"":""Pistolera Live at Barbes on Rob Weisberg's Show 5\/17\/2008"",""score"":100,""title"":""004080.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29740,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:48:26""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
